Source	Cluster	RA_ICRS	DE_ICRS	Gmag	plx	e_plx
   2320958583972287872	Blanco1 	001.68189	-29.28519	18.060	 4.240	 0.042
   2320783933422373504	Blanco1 	000.49599	-30.33913	17.652	 4.295	 0.015
   2320576293227542272	Blanco1 	000.85169	-30.54807	18.914	 4.377	 0.013
   2320898798027762432	Blanco1 	000.60202	-29.48322	15.834	 4.157	 0.031
   2320895495197912832	Blanco1 	000.83057	-29.52609	17.691	 4.262	 0.058
   2320584887457843968	Blanco1 	001.09499	-30.38512	17.302	 4.198	 0.056
   2320584406421507456	Blanco1 	001.03216	-30.42795	15.964	 4.074	 0.033
   2320788812505222016	Blanco1 	000.67435	-30.27328	16.694	 4.189	 0.027
   2320583547428048768	Blanco1 	001.04226	-30.44543	17.637	 4.110	 0.076
   2320888902423048576	Blanco1 	000.47926	-29.69529	17.512	 4.175	 0.114
   2320602926320492672	Blanco1 	001.21216	-30.49873	14.765	 4.137	 0.039
   2320932951607396992	Blanco1 	001.33485	-29.51560	15.157	 4.187	 0.018
   2320780566168018688	Blanco1 	000.54938	-30.39232	14.615	 4.250	 0.029
   2320886222363524992	Blanco1 	000.54878	-29.69428	11.729	 4.210	 0.012
   2320811416918057856	Blanco1 	001.15533	-29.95479	18.572	 4.237	 0.103
   2320788331468887040	Blanco1 	000.75240	-30.26224	15.109	 4.159	 0.032
   2320933157765826560	Blanco1 	001.32675	-29.50155	11.210	 4.073	 0.032
   2320897561077183872	Blanco1 	000.62889	-29.54311	18.705	 4.200	 0.038
   2320652988459060480	Blanco1 	002.02173	-30.13059	17.545	 4.220	 0.042
   2320824649712417792	Blanco1 	001.08208	-29.85828	18.823	 4.467	 0.127
   2320893334829367040	Blanco1 	000.71992	-29.61596	17.569	 4.342	 0.076
   2320820114226919808	Blanco1 	000.79821	-29.96954	17.275	 4.049	 0.041
   2320589319864133632	Blanco1 	001.50409	-30.46696	16.721	 4.148	 0.022
   2320728369429818624	Blanco1 	002.22324	-29.87166	17.579	 4.285	 0.049
   2320558396099548800	Blanco1 	001.04446	-30.75825	17.203	 4.091	 0.036
   2320773311968402176	Blanco1 	000.92592	-30.36436	18.454	 4.297	 0.077
   2320775476631505792	Blanco1 	000.75533	-30.37843	18.350	 4.143	 0.044
   2320618319483339648	Blanco1 	001.39608	-30.14292	17.560	 4.190	 0.104
   2320617116892496256	Blanco1 	001.37100	-30.14223	13.211	 4.173	 0.033
   2320572827189658240	Blanco1 	000.84749	-30.68971	14.010	 4.159	 0.013
   2320620204973694464	Blanco1 	001.39443	-30.03741	17.563	 4.430	 0.041
   2320713049281688704	Blanco1 	001.51800	-30.03662	15.323	 4.232	 0.031
   2320862200611102848	Blanco1 	000.44372	-29.77742	12.080	 4.204	 0.016
   2320606121776189824	Blanco1 	001.35643	-30.30986	15.187	 4.193	 0.014
   2320603540500120320	Blanco1 	001.30581	-30.44119	17.905	 4.170	 0.020
   2320863270058227200	Blanco1 	000.28841	-29.81327	16.580	 4.352	 0.012
   2320646082151622400	Blanco1 	001.85219	-30.26256	17.343	 4.163	 0.041
   2320860074602561408	Blanco1 	000.34518	-29.84350	12.614	 4.302	 0.030
   2320794413142569344	Blanco1 	000.72589	-30.11554	16.145	 4.231	 0.037
   2320652022091035648	Blanco1 	002.08655	-30.15661	17.839	 4.438	 0.016
   2320602273485524864	Blanco1 	001.54520	-30.22950	16.227	 4.122	 0.029
   2320709647667590784	Blanco1 	001.56823	-30.09918	11.581	 4.282	 0.009
   2320708891753346816	Blanco1 	001.57415	-30.10823	16.818	 4.154	 0.057
   2320714286232269312	Blanco1 	001.43554	-29.98733	16.624	 4.218	 0.018
   2320607938547093376	Blanco1 	001.20614	-30.35562	18.469	 4.319	 0.028
   2320932053958599552	Blanco1 	001.46318	-29.45807	17.633	 4.270	 0.036
   2320820522248749056	Blanco1 	000.79614	-29.92199	17.689	 4.055	 0.044
   2320645738554239744	Blanco1 	001.89256	-30.28724	10.461	 4.235	 0.026
   2320604575587953152	Blanco1 	001.22232	-30.41600	18.078	 4.151	 0.011
   2320612753205694080	Blanco1 	001.36158	-30.29012	 9.661	 4.119	 0.017
   2320723146748988928	Blanco1 	001.63177	-29.80567	16.887	 4.230	 0.007
   2320611584974584448	Blanco1 	001.21911	-30.19116	15.554	 4.224	 0.030
   2320896117967270656	Blanco1 	000.85131	-29.47556	19.514	 4.301	 0.035
   2320700095660360704	Blanco1 	001.92046	-30.09921	15.647	 4.229	 0.008
   2320617529209321728	Blanco1 	001.24526	-30.16155	11.317	 4.214	 0.034
   2320702191604400384	Blanco1 	002.00801	-30.03167	 9.700	 4.200	 0.010
   2320797539878825600	Blanco1 	000.99503	-30.28549	16.272	 4.162	 0.012
   2320877215815958272	Blanco1 	000.89013	-29.71696	17.404	 4.174	 0.004
   2320873543620074112	Blanco1 	000.71754	-29.78360	17.069	 4.009	 0.017
   2320801663047425792	Blanco1 	000.97214	-30.16803	17.459	 4.276	 0.089
   2320720707208173952	Blanco1 	001.80693	-29.83110	18.665	 4.152	 0.007
   2320817743404975360	Blanco1 	000.91640	-29.97917	16.047	 4.167	 0.026
   2320866465513892864	Blanco1 	000.33599	-29.71018	17.040	 4.312	 0.035
   2320935730450627584	Blanco1 	001.42078	-29.40624	17.044	 4.283	 0.066
   2320701019077983744	Blanco1 	001.88094	-30.08037	15.595	 4.268	 0.017
   2320873749778503552	Blanco1 	000.70103	-29.77633	13.466	 4.167	 0.005
   2320875467765417984	Blanco1 	000.69677	-29.68058	16.292	 4.297	 0.014
   2320862990884187648	Blanco1 	000.29818	-29.83958	18.484	 4.149	 0.047
   2320881377640416640	Blanco1 	000.71306	-29.66268	14.281	 4.233	 0.030
   2320833372790628480	Blanco1 	000.38843	-30.21656	12.374	 4.114	 0.019
   2320777267633186688	Blanco1 	000.95036	-30.27028	16.490	 4.349	 0.083
   2320924086794844928	Blanco1 	001.18065	-29.69593	17.570	 4.163	 0.008
   2320959820922837760	Blanco1 	001.57419	-29.31124	11.887	 4.170	 0.005
   2320924155514321536	Blanco1 	001.16100	-29.69539	16.087	 4.153	 0.023
   2320924464751966720	Blanco1 	001.18153	-29.68465	13.454	 4.220	 0.017
   2320599833943163008	Blanco1 	001.43151	-30.35573	19.804	 4.150	 0.024
   2320774278335949952	Blanco1 	000.97732	-30.28380	13.055	 4.243	 0.018
   2320874673195306240	Blanco1 	000.68061	-29.72934	17.898	 4.096	 0.030
   2320618456922292736	Blanco1 	001.41224	-30.12563	17.564	 4.179	 0.013
   2320898450135423104	Blanco1 	000.62977	-29.47164	18.913	 4.376	 0.043
   2320610721685102336	Blanco1 	001.22231	-30.25659	 8.298	 4.138	 0.037
   2320800559240614784	Blanco1 	001.10916	-30.12533	18.749	 4.562	 0.032
   2320733493326077440	Blanco1 	002.12498	-29.73942	18.640	 4.205	 0.073
   2320927007372603648	Blanco1 	001.24442	-29.56326	11.407	 4.249	 0.017
   2320925839141499392	Blanco1 	001.12115	-29.62133	17.193	 4.274	 0.042
   2320748950912520192	Blanco1 	001.89338	-29.64880	17.938	 4.353	 0.053
   2320711120840831744	Blanco1 	001.66943	-30.00796	18.599	 4.304	 0.086
   2320615983021130752	Blanco1 	001.47812	-30.10715	11.983	 4.239	 0.012
   2320692502158156672	Blanco1 	001.77363	-30.24217	15.269	 4.262	 0.023
   2320961779427923072	Blanco1 	001.57159	-29.25615	17.801	 4.264	 0.052
   2320816094137534848	Blanco1 	000.87474	-30.02234	16.830	 4.204	 0.026
   2320925564263593088	Blanco1 	001.13830	-29.64111	10.928	 4.203	 0.031
   2320549840524781184	Blanco1 	001.73861	-30.38618	16.020	 4.131	 0.035
   2320591205353715712	Blanco1 	001.28441	-30.49502	11.846	 4.189	 0.031
   2320895563917392128	Blanco1 	000.81024	-29.51382	18.701	 4.208	 0.013
   2320646322669800832	Blanco1 	001.94963	-30.24236	18.109	 4.170	 0.067
   2320869897192498432	Blanco1 	000.83599	-29.82298	11.131	 4.249	 0.022
   2320797539878825472	Blanco1 	000.99344	-30.28411	15.044	 4.261	 0.015
   2320803342379427840	Blanco1 	001.04078	-30.11745	18.909	 3.812	 0.052
   2320820590968189056	Blanco1 	000.89403	-29.97519	16.804	 4.084	 0.053
   2320867633745079168	Blanco1 	000.71479	-29.91372	15.995	 4.172	 0.033
   2320804235732643584	Blanco1 	001.05382	-30.08714	16.337	 4.268	 0.063
   2320718649919047680	Blanco1 	001.68548	-29.90982	16.124	 4.241	 0.025
   2320868389659322368	Blanco1 	000.70189	-29.89830	16.343	 4.616	 0.149
   2320783074428967808	Blanco1 	000.62890	-30.28387	15.402	 4.184	 0.013
   2320878899443164928	Blanco1 	000.91346	-29.67455	17.648	 4.162	 0.051
   2320870245085192320	Blanco1 	000.75287	-29.82837	16.809	 4.322	 0.065
   2320542590619990912	Blanco1 	001.73241	-30.60307	10.137	 4.077	 0.043
   2320900477359995904	Blanco1 	000.76283	-29.39514	18.539	 4.200	 0.028
   2320837981290805760	Blanco1 	000.23994	-30.12332	16.923	 4.204	 0.049
   2320881304624851968	Blanco1 	000.72520	-29.67371	17.865	 4.375	 0.093
   2320802689544379520	Blanco1 	000.94637	-30.14332	17.742	 4.395	 0.062
   2320707964040441856	Blanco1 	001.93812	-29.88077	16.070	 4.164	 0.010
   2320547637205778560	Blanco1 	001.66070	-30.47268	18.583	 4.248	 0.083
   2320912400188143232	Blanco1 	001.59684	-29.71842	19.235	 4.252	 0.048
   2320795031617857152	Blanco1 	000.73505	-30.07912	12.148	 4.296	 0.004
   2320704768584775552	Blanco1 	001.90700	-29.99630	14.746	 4.163	 0.021
   2320583096455767680	Blanco1 	001.06392	-30.48971	18.289	 4.175	 0.039
   2320793038753034112	Blanco1 	000.66415	-30.13441	17.501	 4.195	 0.023
   2320872272309687808	Blanco1 	000.57740	-29.85234	12.728	 4.224	 0.032
   2320757850084772480	Blanco1 	002.06726	-29.44352	19.036	 4.279	 0.046
   2320793691588062464	Blanco1 	000.60123	-30.15248	15.328	 4.175	 0.015
   2320829593218532736	Blanco1 	001.08292	-29.77586	18.793	 4.365	 0.037
   2320812486365053696	Blanco1 	001.31009	-29.90659	12.145	 4.191	 0.014
   2320809084750956416	Blanco1 	001.29930	-29.97618	17.605	 4.274	 0.033
   2320791355125856128	Blanco1 	000.73021	-30.14976	 8.415	 4.181	 0.004
   2320573342584677376	Blanco1 	000.78660	-30.69092	19.297	 4.667	 0.083
   2320701225236424320	Blanco1 	001.88233	-30.05424	19.354	 4.235	 0.041
   2320872650266808192	Blanco1 	000.56131	-29.81779	13.139	 4.153	 0.008
   2320916390212772736	Blanco1 	001.48472	-29.65038	18.551	 4.114	 0.051
   2320786544762486016	Blanco1 	000.46750	-30.28601	15.005	 4.087	 0.041
   2320638179411803520	Blanco1 	001.95718	-30.48978	12.208	 4.259	 0.034
   2320768707763038336	Blanco1 	000.72084	-30.42165	19.122	 4.346	 0.025
   2320863922893254656	Blanco1 	000.20846	-29.79743	16.328	 4.291	 0.052
   2320863785454301952	Blanco1 	000.17995	-29.82781	15.719	 4.125	 0.013
   2320847224060422912	Blanco1 	000.50562	-29.96538	16.746	 4.158	 0.028
   2320808638074358144	Blanco1 	001.30299	-29.99817	17.162	 4.175	 0.061
   2320572827188608128	Blanco1 	000.84777	-30.68992	15.959	 4.300	 0.100
   2320613337321278336	Blanco1 	001.42060	-30.23207	17.228	 4.248	 0.016
   2320606293574882176	Blanco1 	001.29542	-30.36184	18.004	 4.100	 0.031
   2320605949977498240	Blanco1 	001.32439	-30.34587	16.129	 4.315	 0.055
   2320614363817795200	Blanco1 	001.49234	-30.18582	15.892	 4.327	 0.024
   2320913602779001728	Blanco1 	001.72980	-29.67079	19.668	 4.371	 0.116
   2320796882748930816	Blanco1 	001.05556	-30.26172	17.887	 4.254	 0.030
   2320543106016065920	Blanco1 	001.78262	-30.56156	 8.651	 3.971	 0.023
   2320779805958533760	Blanco1 	000.56889	-30.41028	18.055	 4.179	 0.040
   2320847533296914560	Blanco1 	000.58225	-29.93533	14.050	 4.357	 0.114
   2320915153262940928	Blanco1 	001.50305	-29.72674	18.447	 4.206	 0.031
   2320614363817796480	Blanco1 	001.49618	-30.17982	18.951	 3.835	 0.047
   2320800902837943296	Blanco1 	000.98127	-30.22954	18.238	 4.166	 0.062
   2320612199154250496	Blanco1 	001.45163	-30.28248	18.662	 4.071	 0.040
   2320868252220304256	Blanco1 	000.65048	-29.90431	15.984	 4.274	 0.077
   2320927484113278976	Blanco1 	001.16486	-29.58886	13.178	 4.165	 0.015
   2320916768170630912	Blanco1 	001.49613	-29.65130	11.520	 4.211	 0.020
   2320926178443221888	Blanco1 	001.21186	-29.63303	 8.281	 4.378	 0.012
   2320916390213508608	Blanco1 	001.48451	-29.65087	17.618	 4.316	 0.024
   2320829975471863168	Blanco1 	001.09061	-29.75834	13.503	 4.234	 0.017
   2320712598309591552	Blanco1 	001.63054	-29.95633	17.967	 4.200	 0.053
   2320587666300935040	Blanco1 	001.50433	-30.55907	17.812	 4.302	 0.047
   2320871447675969664	Blanco1 	000.60798	-29.87755	15.644	 4.238	 0.045
   2320821797854098816	Blanco1 	000.85290	-29.92075	13.756	 4.149	 0.007
   2320584406421507328	Blanco1 	001.04162	-30.42096	17.406	 4.296	 0.054
   2320821694774884096	Blanco1 	000.85087	-29.93970	14.458	 4.274	 0.007
   2320716416536052224	Blanco1 	001.52874	-29.91626	18.017	 4.210	 0.082
   2320822863006024832	Blanco1 	001.05249	-29.96736	14.212	 4.258	 0.026
   2320822863006024576	Blanco1 	001.05088	-29.96624	16.158	 4.314	 0.045
   2320872920848607104	Blanco1 	000.63477	-29.79068	18.661	 4.296	 0.048
   2335138534463225600	Blanco1 	002.56810	-26.98923	17.700	 3.837	 0.078
   2333465253860212352	Blanco1 	001.83312	-28.16132	17.959	 4.238	 0.068
   2327948140734359040	Blanco1 	358.10573	-29.08384	18.511	 4.418	 0.039
   2327952401341889664	Blanco1 	357.98635	-29.00230	12.131	 4.164	 0.014
   2334068503491984896	Blanco1 	358.27767	-28.00860	19.250	 4.397	 0.061
   2334034521709830912	Blanco1 	359.13179	-28.10580	18.835	 4.006	 0.097
   2333832353305053312	Blanco1 	000.55567	-27.06718	10.125	 4.294	 0.020
   2334037755821224576	Blanco1 	359.25345	-27.92326	10.340	 4.236	 0.022
   2334127228579890816	Blanco1 	358.48382	-27.47245	14.810	 4.160	 0.033
   2334344141607843072	Blanco1 	357.56990	-27.50003	17.342	 4.218	 0.024
   2334177599956226688	Blanco1 	359.94595	-27.32806	12.368	 4.167	 0.017
   2334192924399506816	Blanco1 	359.64567	-27.25231	18.976	 4.284	 0.057
   2334138636012819328	Blanco1 	359.36345	-27.69308	14.597	 4.134	 0.004
   2332902029029022464	Blanco1 	000.44583	-29.54401	17.609	 4.081	 0.059
   2333107805206413056	Blanco1 	000.23682	-28.46313	18.483	 4.345	 0.041
   2332951983793299840	Blanco1 	359.78081	-29.19945	18.433	 4.156	 0.063
   2332902162172429824	Blanco1 	000.46556	-29.52791	17.926	 4.099	 0.021
   2333019328880804096	Blanco1 	000.86499	-28.96082	15.229	 4.368	 0.079
   2332876705901848704	Blanco1 	000.22040	-29.68612	15.613	 4.210	 0.045
   2332964632472270592	Blanco1 	359.77401	-29.11022	16.112	 4.220	 0.008
   2332951438332812160	Blanco1 	359.87189	-29.19393	14.989	 4.221	 0.009
   2332881958646269056	Blanco1 	000.17404	-29.52913	19.021	 4.453	 0.056
   2332907487931865728	Blanco1 	000.30841	-29.42171	12.225	 4.157	 0.012
   2332899933084984960	Blanco1 	000.37236	-29.61547	15.506	 4.208	 0.038
   2332981120850830208	Blanco1 	000.17308	-28.98127	18.462	 4.532	 0.110
   2333061733093062784	Blanco1 	000.91055	-28.62371	12.067	 4.164	 0.006
   2332903467842499840	Blanco1 	000.37373	-29.47473	17.824	 4.157	 0.037
   2332972810090019712	Blanco1 	000.10416	-29.16593	16.601	 4.247	 0.088
   2332889590803717376	Blanco1 	359.89524	-29.55800	15.836	 4.148	 0.011
   2332901200099747840	Blanco1 	000.29908	-29.56304	18.056	 4.193	 0.024
   2332895672477406592	Blanco1 	359.88880	-29.54016	16.206	 4.246	 0.087
   2332964559457565824	Blanco1 	359.79649	-29.12545	18.590	 4.434	 0.068
   2332945391018807168	Blanco1 	359.78173	-29.36830	17.633	 4.246	 0.010
   2333051420875627520	Blanco1 	001.24868	-28.65058	18.581	 4.224	 0.015
   2332903300338484864	Blanco1 	000.41164	-29.48915	19.663	 3.867	 0.133
   2332928451667849856	Blanco1 	000.43269	-29.20015	16.718	 4.092	 0.013
   2332872032977428864	Blanco1 	000.02888	-29.74952	17.455	 4.077	 0.017
   2332926355723810304	Blanco1 	000.38927	-29.27019	17.470	 4.085	 0.033
   2332976825884163840	Blanco1 	359.98853	-29.12343	18.538	 4.163	 0.069
   2332964181500433536	Blanco1 	359.76887	-29.15562	17.288	 4.209	 0.013
   2332930440236713984	Blanco1 	000.43532	-29.08514	17.740	 4.324	 0.060
   2332934533341535744	Blanco1 	000.35186	-29.02456	17.379	 4.232	 0.031
   2333008269340135808	Blanco1 	000.86726	-29.13556	17.737	 4.366	 0.060
   2333010189190371456	Blanco1 	000.62942	-29.16232	18.061	 4.125	 0.014
   2333106091515255168	Blanco1 	000.45836	-28.43452	15.005	 4.218	 0.020
   2332987344259403008	Blanco1 	000.19737	-28.84425	17.266	 4.074	 0.044
   2332909347653323136	Blanco1 	000.57524	-29.40147	13.740	 4.091	 0.012
   2333110931942513792	Blanco1 	000.71466	-28.60548	18.288	 4.175	 0.088
   2332998579893766016	Blanco1 	359.97335	-28.83180	18.670	 4.076	 0.017
   2332896080498924800	Blanco1 	359.97936	-29.49603	19.071	 4.328	 0.018
   2333107843861878528	Blanco1 	000.24755	-28.44884	19.145	 4.264	 0.220
   2332968034086364672	Blanco1 	359.63330	-29.12051	17.591	 4.216	 0.013
   2333005344467248768	Blanco1 	000.70342	-29.31172	12.182	 4.251	 0.025
   2332965216587822464	Blanco1 	359.73190	-29.12608	12.980	 4.173	 0.013
   2332944802607946752	Blanco1 	359.84955	-29.37963	18.554	 4.096	 0.038
   2332903712656230656	Blanco1 	000.43118	-29.46292	17.788	 4.237	 0.059
   2333096436428744192	Blanco1 	000.28515	-28.61569	11.491	 4.143	 0.015
   2333005451841565056	Blanco1 	000.70309	-29.27788	16.495	 4.132	 0.060
   2333007101109005056	Blanco1 	000.70225	-29.19244	17.224	 4.142	 0.055
   2332908724882476928	Blanco1 	000.54971	-29.44811	17.223	 4.214	 0.026
   2333114784529096192	Blanco1 	000.79648	-28.43712	16.594	 4.187	 0.007
   2333042143747087616	Blanco1 	001.01003	-28.85633	16.388	 4.151	 0.032
   2332970022655995264	Blanco1 	359.64848	-29.00399	18.865	 4.037	 0.043
   2332954427629986048	Blanco1 	359.48764	-29.36113	12.607	 4.102	 0.069
   2332909068479867776	Blanco1 	000.51460	-29.41654	18.118	 4.425	 0.025
   2332922331338391936	Blanco1 	000.12837	-29.34701	17.339	 4.237	 0.044
   2316506764470447360	Blanco1 	004.38246	-31.92564	15.333	 4.193	 0.036
   2333157906000519808	Blanco1 	359.58669	-28.97782	18.296	 4.125	 0.056
   2333153679752698368	Blanco1 	359.35366	-29.04211	15.041	 4.221	 0.028
   2333161479413305984	Blanco1 	359.47977	-28.96202	17.362	 4.311	 0.047
   2333304755227429760	Blanco1 	359.78524	-28.42109	19.358	 4.088	 0.056
   2333366022936244864	Blanco1 	359.82860	-28.10390	18.807	 4.406	 0.048
   2333306099552537728	Blanco1 	359.82701	-28.35779	15.386	 4.345	 0.016
   2333308401655007872	Blanco1 	359.93691	-28.25635	12.387	 4.327	 0.038
   2333284998377999872	Blanco1 	359.27046	-28.07005	17.776	 4.273	 0.046
   2333202779818803584	Blanco1 	359.55288	-28.60393	17.171	 4.211	 0.047
   2333385333109198208	Blanco1 	359.64687	-27.83928	17.048	 4.421	 0.025
   2333441816222886528	Blanco1 	001.53607	-28.25159	18.683	 4.326	 0.045
   2326570800557714944	Blanco1 	357.59550	-30.82739	16.610	 4.076	 0.116
   5587851893482090880	NGC2451 	114.10081	-36.84364	16.177	 5.251	 0.019
   5587886631174615936	NGC2451 	114.38610	-36.51877	15.866	 5.289	 0.036
   5591438461751521152	NGC2451 	112.89233	-34.27439	17.801	 5.083	 0.038
   5585039617614940032	NGC2451 	114.15805	-39.76319	17.070	 5.137	 0.012
   5585037899628427136	NGC2451 	114.17107	-39.86463	16.724	 5.415	 0.074
   5535749576497065472	NGC2451 	117.64832	-41.28071	15.431	 5.260	 0.004
   5535731533334625664	NGC2451 	117.11149	-41.54760	19.350	 4.384	 0.150
   5538119195854569088	NGC2451 	118.55542	-38.56285	16.177	 5.007	 0.006
   5538098369548157568	NGC2451 	118.45251	-38.78094	16.496	 5.163	 0.050
   5532525774042045440	NGC2451 	117.20994	-42.78999	15.838	 5.330	 0.054
   5587029179605935744	NGC2451 	114.47147	-37.32904	16.633	 4.869	 0.026
   5587050590024209408	NGC2451 	114.84338	-37.24542	17.761	 5.167	 0.047
   5587015405651716992	NGC2451 	114.49333	-37.62138	11.186	 5.131	 0.043
   5587037567683661696	NGC2451 	114.82192	-37.37506	10.528	 5.271	 0.010
   5587049834109973120	NGC2451 	114.80845	-37.30265	16.326	 5.064	 0.009
   5587009014740136704	NGC2451 	114.83514	-37.55300	16.493	 5.416	 0.021
   5587008872999959808	NGC2451 	114.91292	-37.51073	16.215	 4.933	 0.035
   5587035952775808128	NGC2451 	115.04696	-37.32663	14.049	 5.209	 0.028
   5587015405651719296	NGC2451 	114.49025	-37.62193	13.449	 5.099	 0.014
   5587057255813373696	NGC2451 	114.82779	-37.04188	15.606	 5.064	 0.040
   5587009633215442816	NGC2451 	114.90409	-37.50654	 9.190	 4.951	 0.050
   5587061271600838784	NGC2451 	115.12039	-36.99085	18.149	 4.996	 0.078
   5587010968942710784	NGC2451 	114.73727	-37.53214	18.072	 5.413	 0.056
   5587025198176714496	NGC2451 	114.57765	-37.40495	17.492	 5.042	 0.017
   5587030352137453824	NGC2451 	114.64549	-37.29480	17.780	 5.246	 0.019
   5534035296131042944	NGC2451 	119.69103	-41.65572	18.738	 5.408	 0.053
   5588297328832904832	NGC2451 	113.91488	-35.04352	19.870	 3.962	 0.185
   5588179444868432000	NGC2451 	113.46800	-35.65564	17.222	 5.092	 0.029
   5538595662343818880	NGC2451 	116.23963	-39.04160	15.248	 5.163	 0.009
